year,sex,profession,income,age,ethnicity,net_worth,happiness
68,M,homemaker,-448.73,57,arcadian,-18031.17,99.69
68,F,unemployed,-459.02,57,atlantean,-18038.82,80.00
68,F,service provider,9612.80,57,atlantean,107647.21,103.15
68,F,fisher,4104.45,56,hyperborean,54436.92,101.92
68,M,farmer,2957.49,56,arcadian,16432.52,100.21
68,M,craftsman,5508.18,56,hyperborean,23359.04,102.18
68,F,farmer,3342.08,56,atlantean,29200.50,100.90
68,M,craftsman,6855.09,55,arcadian,77577.52,102.26
68,M,service provider,8711.97,55,atlantean,98737.42,103.03
68,M,service provider,8965.73,55,arcadian,99181.14,102.74
68,F,fisher,3793.63,55,atlantean,52593.55,101.80
68,X,fisher,3952.44,55,atlantean,52762.95,101.85
68,M,craftsman,7199.76,55,hyperborean,77864.36,102.58
68,F,service provider,9043.96,54,atlantean,94726.53,103.00
68,F,farmer,3302.34,54,arcadian,27774.05,100.47
68,M,farmer,3095.49,54,arcadian,27957.20,100.45
68,F,civil servant,8503.43,54,hyperborean,94781.00,102.96
68,M,craftsman,7096.80,54,hyperborean,74964.40,102.55
68,M,homemaker,-352.30,54,arcadian,-14389.12,99.69
68,F,fisher,3761.76,53,arcadian,47905.08,101.41
68,F,farmer,2192.31,53,arcadian,-9955.14,94.93
68,M,fisher,3511.23,53,hyperborean,48275.13,101.68
68,F,craftsman,6954.97,53,arcadian,71119.33,102.18
68,X,homemaker,-316.77,53,hyperborean,-13216.30,100.00
68,F,farmer,3261.86,53,atlantean,26922.96,100.75
68,F,service provider,8524.80,53,hyperborean,90929.75,102.94
68,M,civil servant,8629.06,53,arcadian,90658.24,102.63
68,F,craftsman,6661.39,52,hyperborean,69149.16,102.47
68,M,farmer,3128.40,52,arcadian,25615.85,100.34
68,F,fisher,3552.70,52,atlantean,47103.80,101.63
68,X,homemaker,-272.08,52,arcadian,-12144.91,99.69
68,M,homemaker,-263.07,52,atlantean,-12108.68,100.00
68,F,fisher,3449.30,52,atlantean,46449.23,101.61
68,F,unemployed,-274.42,52,atlantean,-12160.93,80.00
68,M,service provider,8370.48,52,atlantean,87743.92,102.93
68,F,craftsman,6752.26,52,hyperborean,68961.08,102.46
68,F,civil servant,8121.35,51,hyperborean,84206.98,102.85
68,M,unemployed,-241.77,51,arcadian,-10968.37,79.69
68,M,civil servant,7921.94,51,atlantean,84060.46,102.82
68,F,unemployed,-240.05,51,arcadian,-10948.70,79.69
68,M,fisher,3268.08,51,atlantean,44630.13,101.56
68,M,service provider,7631.55,51,arcadian,83112.50,102.49
68,M,farmer,2856.85,51,atlantean,24744.04,100.56
68,F,fisher,3467.50,51,atlantean,44463.92,101.60
68,F,craftsman,5193.69,50,hyperborean,27575.09,102.05
68,F,farmer,2885.96,50,arcadian,23971.64,100.23
68,F,craftsman,6452.68,50,hyperborean,63631.80,102.35
68,M,craftsman,6170.97,50,hyperborean,64108.63,102.36
68,F,homemaker,-217.49,50,arcadian,-9914.44,99.69
68,M,fisher,3066.53,50,atlantean,34743.81,101.41
68,F,civil servant,8077.03,50,atlantean,79929.14,102.82
68,M,craftsman,6408.72,50,hyperborean,63121.46,102.34
68,M,fisher,3353.16,50,atlantean,43036.87,101.54
68,F,farmer,2953.04,49,arcadian,23090.14,100.20
68,M,fisher,3261.35,49,atlantean,41823.76,101.50
68,F,craftsman,5869.06,49,hyperborean,60694.15,102.26
68,M,homemaker,-190.19,49,hyperborean,-8946.49,100.00
68,M,service provider,7399.07,49,atlantean,76558.02,102.73
68,F,service provider,7570.49,49,atlantean,76553.35,102.72
68,M,farmer,2183.61,49,atlantean,-5887.72,95.25
68,F,service provider,7688.50,49,arcadian,76933.67,102.45
68,M,homemaker,-155.09,48,atlantean,-7780.46,100.00
68,F,craftsman,5599.29,48,atlantean,57520.25,102.21
68,M,craftsman,5543.54,48,arcadian,57825.99,101.88
68,M,homemaker,-153.76,48,hyperborean,-7789.31,100.00
68,M,homemaker,-156.22,48,hyperborean,-7816.19,100.00
68,M,service provider,7432.10,48,hyperborean,73571.96,102.71
68,F,homemaker,-166.78,48,arcadian,-7801.80,99.69
68,M,service provider,7059.10,48,hyperborean,65627.51,102.64
68,M,fisher,2568.07,47,hyperborean,17053.97,101.09
68,M,homemaker,-133.48,47,hyperborean,-6911.46,100.00
68,M,craftsman,5812.60,47,hyperborean,54977.04,102.20
68,M,farmer,2543.64,47,arcadian,19434.09,99.91
68,M,homemaker,-133.47,47,atlantean,-6949.66,100.00
68,F,homemaker,-137.67,47,atlantean,-6935.28,100.00
68,M,service provider,7153.60,47,hyperborean,70785.37,102.67
68,F,homemaker,-134.62,47,hyperborean,-6939.67,100.00
68,M,fisher,2889.56,46,atlantean,36748.31,101.30
68,M,homemaker,-122.08,46,atlantean,-6180.89,100.00
68,M,fisher,2840.59,46,hyperborean,36578.02,101.27
68,F,farmer,2516.32,46,arcadian,20867.69,99.92
68,M,farmer,2661.50,46,arcadian,19353.85,99.89
68,F,service provider,6852.34,46,arcadian,66490.21,102.27
68,M,fisher,2836.08,46,arcadian,36311.11,100.94
68,M,service provider,6739.48,46,hyperborean,66213.80,102.55
68,M,unemployed,-99.33,45,hyperborean,-5357.32,80.00
68,F,civil servant,6418.87,45,hyperborean,63009.15,102.51
68,M,fisher,2916.81,45,arcadian,34972.45,100.98
68,M,fisher,2896.61,45,atlantean,34998.77,101.29
68,F,homemaker,-99.64,45,hyperborean,-5332.79,100.00
68,M,farmer,2476.62,45,arcadian,19366.09,99.81
68,M,farmer,2516.19,45,atlantean,20087.34,100.21
68,M,homemaker,-81.70,44,atlantean,-4612.56,100.00
68,M,fisher,2726.40,44,hyperborean,33502.99,101.20
68,F,fisher,2657.69,44,arcadian,33492.59,100.85
68,M,craftsman,4917.30,44,hyperborean,44437.98,101.98
68,M,civil servant,6592.64,44,atlantean,60587.93,102.47
68,X,craftsman,4970.45,44,arcadian,31835.39,101.64
68,F,farmer,2606.17,44,arcadian,19340.36,99.80
68,M,farmer,2433.18,44,hyperborean,19356.51,100.07
68,F,craftsman,5036.12,43,atlantean,46141.29,101.99
68,M,fisher,2567.24,43,arcadian,32380.60,100.78
68,F,service provider,6320.85,43,atlantean,57353.27,102.43
68,F,civil servant,6230.78,43,hyperborean,57676.26,102.42
68,M,fisher,2768.32,43,hyperborean,32634.08,101.20
68,F,fisher,2394.14,43,atlantean,17883.07,100.97
68,M,unemployed,-67.57,43,atlantean,-3997.18,80.00
68,F,homemaker,-53.35,42,hyperborean,-3313.84,100.00
68,M,farmer,2392.31,42,arcadian,19829.92,99.76
68,M,fisher,2592.50,42,atlantean,30365.12,101.06
68,F,service provider,5898.44,42,atlantean,54582.42,102.32
68,M,fisher,2483.69,42,atlantean,30580.01,101.04
68,M,craftsman,4912.10,42,hyperborean,43277.90,101.92
68,F,service provider,4895.05,42,arcadian,4876.69,98.94
68,M,unemployed,-54.36,42,arcadian,-3290.99,79.69
68,M,homemaker,-39.77,41,hyperborean,-2633.08,100.00
68,M,homemaker,-38.65,41,atlantean,-2610.24,100.00
68,F,craftsman,4946.90,41,arcadian,41816.17,101.60
68,M,farmer,2404.10,41,arcadian,18945.78,99.67
68,M,service provider,5963.98,41,atlantean,52068.99,102.33
68,M,farmer,2280.92,41,hyperborean,18750.23,99.87
68,F,homemaker,-40.19,41,atlantean,-2613.14,100.00
68,M,unemployed,-40.72,41,hyperborean,-2616.11,80.00
68,M,civil servant,5843.75,41,hyperborean,51741.41,102.29
68,F,service provider,5893.86,40,hyperborean,49404.81,102.29
68,M,civil servant,5832.49,40,arcadian,49457.86,101.98
68,M,service provider,5641.55,40,hyperborean,49358.62,102.27
68,X,craftsman,4822.76,40,hyperborean,40128.16,101.86
68,F,craftsman,4687.92,40,hyperborean,39596.26,101.84
68,F,fisher,2425.24,40,atlantean,28242.92,100.97
68,M,farmer,2279.21,40,arcadian,18770.16,99.56
68,M,craftsman,4765.21,40,hyperborean,39996.41,101.86
68,M,homemaker,-12.57,39,arcadian,-1291.30,99.69
68,F,homemaker,-12.87,39,atlantean,-1292.07,100.00
68,M,farmer,2122.30,39,arcadian,17829.59,99.43
68,F,civil servant,4591.06,39,atlantean,3884.11,96.39
68,F,civil servant,5470.03,39,arcadian,47165.83,101.89
68,M,farmer,2175.83,39,arcadian,18021.65,99.44
68,F,craftsman,3784.56,39,hyperborean,5136.91,98.84
68,M,fisher,2313.87,39,atlantean,26921.34,100.89
68,M,civil servant,5581.31,39,atlantean,47155.56,102.23
68,F,unemployed,-1.92,38,hyperborean,-689.18,80.00
68,F,farmer,2064.81,38,atlantean,17314.63,99.51
68,M,civil servant,5322.88,38,atlantean,44886.69,102.16
68,M,farmer,2126.89,38,arcadian,17401.06,99.35
68,M,homemaker,-2.14,38,arcadian,-699.60,99.69
68,F,civil servant,5213.24,38,atlantean,44443.93,102.13
68,M,service provider,5663.79,38,atlantean,44815.37,102.19
68,F,farmer,2083.35,38,arcadian,17284.05,99.33
68,M,farmer,2184.00,38,hyperborean,17398.92,99.68
68,F,fisher,2276.39,38,arcadian,25631.51,100.51
68,F,homemaker,8.55,37,hyperborean,-115.30,100.00
68,M,farmer,2032.41,37,hyperborean,16721.92,99.38
68,M,civil servant,5293.18,37,arcadian,42381.15,101.78
68,M,homemaker,9.42,37,arcadian,-73.56,99.69
68,M,craftsman,4180.05,37,arcadian,34074.42,101.32
68,F,fisher,2174.08,37,hyperborean,24809.43,100.75
68,F,homemaker,8.81,37,atlantean,-85.81,100.00
68,M,homemaker,9.51,37,hyperborean,-69.91,100.00
68,F,homemaker,8.72,37,arcadian,-82.96,99.69
68,F,craftsman,3953.97,36,hyperborean,32521.20,101.55
68,M,fisher,2048.26,36,atlantean,23544.65,100.66
68,M,homemaker,20.17,36,hyperborean,572.24,100.00
68,F,farmer,1875.49,36,arcadian,2861.71,94.65
68,F,fisher,2192.76,36,atlantean,23460.68,100.70
68,F,service provider,5319.39,36,atlantean,39885.59,102.06
68,F,homemaker,20.17,36,hyperborean,542.52,100.00
68,M,fisher,1791.99,36,hyperborean,3701.94,95.30
68,M,farmer,1940.68,35,arcadian,15295.98,98.41
68,F,craftsman,3910.02,35,hyperborean,30837.67,101.51
68,F,fisher,1814.70,35,arcadian,5253.29,97.51
68,F,homemaker,28.36,35,hyperborean,1134.00,100.00
68,F,farmer,2062.05,35,arcadian,15535.25,98.82
68,F,farmer,2008.26,35,atlantean,15594.64,98.78
68,M,fisher,2021.24,35,atlantean,22728.95,100.63
68,F,civil servant,5075.06,35,arcadian,38094.86,101.69
68,M,unemployed,27.72,35,arcadian,1124.37,79.69
68,F,fisher,2115.58,35,atlantean,22915.29,100.66
68,M,homemaker,35.68,34,hyperborean,1680.99,100.00
68,X,unemployed,36.53,34,arcadian,1703.99,79.69
68,X,service provider,4762.30,34,arcadian,35789.95,101.60
68,F,fisher,2054.75,34,atlantean,22012.81,100.62
68,F,craftsman,3814.71,34,arcadian,29158.45,101.12
68,M,craftsman,3867.69,34,hyperborean,28965.09,101.45
68,F,fisher,1977.46,34,atlantean,22148.54,100.59
68,F,fisher,2068.71,34,atlantean,21752.51,100.63
68,F,fisher,1933.91,34,hyperborean,21899.16,100.56
68,F,service provider,4812.59,33,arcadian,34006.49,101.59
68,F,craftsman,3523.29,33,arcadian,27812.06,101.07
68,F,craftsman,3835.29,33,arcadian,27792.96,101.11
68,M,homemaker,47.74,33,atlantean,2291.09,100.00
68,M,craftsman,3709.08,33,arcadian,27848.66,101.09
68,F,civil servant,4788.49,33,atlantean,33759.34,101.89
68,F,service provider,4672.86,33,arcadian,34028.64,101.58
68,M,fisher,1952.30,33,atlantean,20538.07,100.52
68,F,homemaker,56.36,32,arcadian,2854.34,99.69
68,M,service provider,4532.14,32,arcadian,32024.59,101.53
68,F,fisher,1817.49,32,atlantean,19863.99,100.40
68,F,fisher,1808.42,32,atlantean,19980.79,100.41
68,F,unemployed,55.92,32,arcadian,2856.76,79.69
68,F,craftsman,3589.05,32,atlantean,23580.72,101.33
68,M,farmer,1769.27,32,hyperborean,14362.33,98.54
68,M,farmer,1804.56,32,arcadian,14282.60,98.23
68,M,craftsman,3749.35,32,atlantean,26353.46,101.38
68,F,farmer,1706.77,31,atlantean,13729.05,98.49
68,F,homemaker,59.59,31,arcadian,3386.38,99.69
68,F,craftsman,3471.41,31,atlantean,24882.22,101.29
68,F,farmer,1778.66,31,atlantean,13596.95,98.50
68,M,fisher,1741.10,31,arcadian,19337.62,100.04
68,M,civil servant,4247.55,31,arcadian,30175.69,101.44
68,M,craftsman,3465.80,31,hyperborean,24591.87,101.27
68,M,fisher,1874.83,31,atlantean,19213.27,100.38
68,F,fisher,1710.50,30,hyperborean,18108.88,100.28
68,M,craftsman,3311.02,30,hyperborean,23442.53,101.22
68,F,craftsman,3000.45,30,hyperborean,9117.91,98.47
68,M,craftsman,3013.76,30,atlantean,9191.06,98.49
68,F,farmer,1784.14,30,arcadian,13319.68,98.20
68,F,civil servant,4142.78,30,atlantean,28452.76,101.68
68,F,farmer,1761.40,30,arcadian,13336.56,98.15
68,F,craftsman,3485.28,30,hyperborean,23745.05,101.25
68,X,fisher,1684.41,30,atlantean,17960.45,100.22
68,M,service provider,3908.34,29,hyperborean,26472.53,101.59
68,M,craftsman,3349.89,29,atlantean,22226.86,101.20
68,M,fisher,1657.62,29,arcadian,17348.23,99.86
68,F,homemaker,72.89,29,arcadian,4541.60,99.69
68,F,fisher,1672.69,29,hyperborean,17442.60,100.18
68,F,service provider,3898.28,29,arcadian,26461.22,101.28
68,F,unemployed,77.04,29,atlantean,4531.11,80.00
68,F,fisher,1766.89,29,atlantean,17634.73,100.27
68,F,fisher,1741.96,29,atlantean,17436.89,100.23
68,F,farmer,1567.94,28,arcadian,12250.21,97.96
68,F,homemaker,76.63,28,arcadian,5003.58,99.69
68,F,farmer,1576.28,28,arcadian,12306.71,97.95
68,M,homemaker,79.86,28,arcadian,4981.18,99.69
68,F,farmer,1541.61,28,arcadian,12315.73,97.94
68,F,fisher,1657.28,28,hyperborean,16921.47,100.16
68,M,unemployed,78.80,28,hyperborean,4982.29,80.01
68,F,farmer,1513.94,28,arcadian,12208.86,97.90
68,M,fisher,1685.18,28,atlantean,16915.03,100.16
68,M,craftsman,2894.22,27,hyperborean,19527.06,100.99
68,M,homemaker,82.41,27,arcadian,5488.35,99.69
68,M,homemaker,84.17,27,atlantean,5484.85,100.00
68,M,fisher,1523.36,27,atlantean,15686.46,99.98
68,F,fisher,1547.58,27,arcadian,15685.91,99.69
68,F,service provider,3910.81,27,hyperborean,23226.70,101.53
68,M,farmer,1604.06,27,arcadian,11838.10,97.93
68,F,unemployed,85.37,27,arcadian,5492.01,79.71
68,F,service provider,3914.85,27,hyperborean,23174.56,101.51
68,F,fisher,1618.35,27,atlantean,15762.07,100.07
68,M,fisher,1472.41,26,atlantean,15000.21,99.91
68,M,farmer,1520.58,26,hyperborean,11845.22,98.15
68,M,service provider,3697.49,26,atlantean,21442.82,101.41
68,F,unemployed,82.09,26,atlantean,5908.67,80.04
68,M,farmer,1427.01,26,arcadian,11888.08,97.80
68,F,homemaker,88.22,26,atlantean,5897.43,100.00
68,F,homemaker,89.51,26,atlantean,5908.69,100.00
68,F,craftsman,2920.43,26,arcadian,18486.46,100.66
68,F,homemaker,90.10,26,atlantean,5915.26,100.00
68,F,farmer,1427.10,26,arcadian,11886.21,97.80
68,M,homemaker,88.81,25,arcadian,6293.03,99.69
68,M,fisher,1494.80,25,hyperborean,14558.03,99.87
68,F,craftsman,2699.17,25,arcadian,17502.71,100.57
68,F,fisher,1409.97,25,atlantean,14525.69,99.83
68,M,civil servant,3357.44,25,atlantean,19916.49,101.30
68,M,homemaker,85.98,25,arcadian,6288.10,99.69
68,M,unemployed,90.27,25,atlantean,6281.56,80.08
68,M,craftsman,2691.47,25,hyperborean,17398.09,100.86
68,M,civil servant,3244.04,24,arcadian,18369.29,100.93
68,F,craftsman,2813.67,24,hyperborean,16371.72,100.86
68,M,craftsman,2613.72,24,hyperborean,16432.47,100.81
68,F,fisher,1413.71,24,atlantean,13552.01,99.78
68,M,farmer,1387.02,24,atlantean,11028.89,97.98
68,F,homemaker,90.46,24,hyperborean,6783.73,100.00
68,F,homemaker,90.35,24,atlantean,6787.17,100.00
68,F,homemaker,88.38,23,atlantean,7140.31,100.00
68,M,civil servant,3256.23,23,arcadian,16978.96,100.87
68,M,homemaker,92.17,23,arcadian,7155.25,99.69
68,F,fisher,1363.31,23,hyperborean,12982.97,99.67
68,M,homemaker,88.99,23,hyperborean,7157.83,100.00
68,M,homemaker,95.04,23,atlantean,7168.49,100.00
68,F,fisher,1397.21,23,atlantean,13105.16,99.73
68,F,farmer,1263.72,22,hyperborean,10873.60,97.85
68,M,farmer,1254.16,22,atlantean,10916.54,97.85
68,M,service provider,3147.23,22,arcadian,15623.47,101.08
68,M,homemaker,93.98,22,arcadian,7591.91,100.00
68,F,craftsman,2459.79,22,hyperborean,14129.64,100.61
68,M,farmer,1332.67,22,arcadian,10900.76,97.90
68,M,civil servant,2983.63,22,atlantean,15672.36,101.05
68,M,service provider,3043.47,22,atlantean,15521.86,101.03
68,F,unemployed,101.09,21,arcadian,8101.88,81.25
68,F,fisher,1270.10,21,arcadian,11691.78,99.48
68,F,farmer,1189.39,21,arcadian,10546.19,97.75
68,F,fisher,1283.78,21,arcadian,11764.47,99.52
68,M,fisher,1258.15,21,hyperborean,11755.91,99.50
68,F,homemaker,100.54,21,hyperborean,8104.59,100.00
68,F,farmer,1249.82,21,arcadian,10592.50,97.86
68,M,service provider,2949.12,21,hyperborean,14305.99,100.96
68,F,service provider,2875.43,20,atlantean,13184.45,100.83
68,F,fisher,1195.48,20,hyperborean,10666.87,94.56
68,M,homemaker,100.25,20,arcadian,8547.98,100.00
68,M,farmer,1199.06,20,arcadian,10271.37,97.80
68,M,farmer,1201.25,20,atlantean,10287.30,97.82
68,X,homemaker,99.97,20,atlantean,8543.24,100.00
68,F,homemaker,94.89,20,atlantean,8544.76,100.00
68,F,homemaker,100.96,20,arcadian,8545.41,100.00
68,F,fisher,1144.33,19,atlantean,11034.42,99.48
68,F,craftsman,2124.19,19,hyperborean,11467.36,100.24
68,M,farmer,1185.05,19,arcadian,10502.74,99.03
68,M,farmer,1190.38,19,arcadian,10484.42,99.00
68,M,craftsman,2228.78,19,arcadian,11586.06,100.33
68,X,fisher,1088.61,19,atlantean,10989.99,99.39
68,F,homemaker,96.43,19,hyperborean,8964.66,100.00
68,F,service provider,2706.73,18,atlantean,11060.49,100.47
68,F,farmer,1057.42,18,arcadian,10235.84,99.29
68,F,fisher,1026.74,18,atlantean,10220.50,99.24
68,M,fisher,1114.08,18,hyperborean,10264.17,99.38
68,M,unemployed,101.93,18,arcadian,9516.18,90.00
68,F,farmer,1108.50,18,arcadian,10261.38,99.37
68,X,fisher,1039.07,18,atlantean,10226.66,99.26
68,F,homemaker,99.12,18,arcadian,9513.37,100.00
68,M,child,0.00,17,hyperborean,10000.00,100.00
68,M,child,0.00,17,hyperborean,10000.00,100.00
68,F,child,0.00,17,hyperborean,10000.00,100.00
68,M,child,0.00,17,atlantean,10000.00,100.00
68,F,child,0.00,17,atlantean,10000.00,100.00
68,M,child,0.00,17,atlantean,10000.00,100.00
68,M,child,0.00,17,arcadian,10000.00,100.00
68,F,child,0.00,17,arcadian,10000.00,100.00
68,M,child,0.00,16,atlantean,10000.00,100.00
68,F,child,0.00,16,hyperborean,10000.00,100.00
68,F,child,0.00,16,arcadian,10000.00,100.00
68,F,child,0.00,16,hyperborean,10000.00,100.00
68,F,child,0.00,16,atlantean,10000.00,100.00
68,M,child,0.00,16,atlantean,10000.00,100.00
68,F,child,0.00,16,atlantean,10000.00,100.00
68,F,child,0.00,16,hyperborean,10000.00,100.00
68,F,child,0.00,16,atlantean,10000.00,100.00
68,F,child,0.00,15,atlantean,10000.00,100.00
68,M,child,0.00,15,arcadian,10000.00,100.00
68,F,child,0.00,15,hyperborean,10000.00,100.00
68,F,child,0.00,15,arcadian,10000.00,100.00
68,M,child,0.00,15,atlantean,10000.00,100.00
68,F,child,0.00,15,arcadian,10000.00,100.00
68,F,child,0.00,15,atlantean,10000.00,100.00
68,M,child,0.00,15,arcadian,10000.00,100.00
68,M,child,0.00,15,arcadian,10000.00,100.00
68,M,child,0.00,14,arcadian,10000.00,100.00
68,F,child,0.00,14,arcadian,10000.00,100.00
68,M,child,0.00,14,arcadian,10000.00,100.00
68,M,child,0.00,14,atlantean,10000.00,100.00
68,F,child,0.00,14,arcadian,10000.00,100.00
68,F,child,0.00,14,hyperborean,10000.00,100.00
68,M,child,0.00,14,atlantean,10000.00,100.00
68,F,child,0.00,14,hyperborean,10000.00,100.00
68,M,child,0.00,13,arcadian,10000.00,100.00
68,M,child,0.00,13,atlantean,10000.00,100.00
68,M,child,0.00,13,hyperborean,10000.00,100.00
68,M,child,0.00,13,atlantean,10000.00,100.00
68,M,child,0.00,13,arcadian,10000.00,100.00
68,F,child,0.00,13,hyperborean,10000.00,100.00
68,F,child,0.00,13,arcadian,10000.00,100.00
68,F,child,0.00,12,arcadian,10000.00,100.00
68,M,child,0.00,12,arcadian,10000.00,100.00
68,F,child,0.00,12,hyperborean,10000.00,100.00
68,F,child,0.00,12,arcadian,10000.00,100.00
68,M,child,0.00,12,atlantean,10000.00,100.00
68,M,child,0.00,12,arcadian,10000.00,100.00
68,X,child,0.00,12,arcadian,10000.00,100.00
68,M,child,0.00,11,arcadian,10000.00,100.00
68,F,child,0.00,11,arcadian,10000.00,100.00
68,F,child,0.00,11,hyperborean,10000.00,100.00
68,F,child,0.00,11,hyperborean,10000.00,100.00
68,M,child,0.00,11,arcadian,10000.00,100.00
68,F,child,0.00,11,hyperborean,10000.00,100.00
68,M,child,0.00,11,arcadian,10000.00,100.00
68,F,child,0.00,10,hyperborean,10000.00,100.00
68,M,child,0.00,10,hyperborean,10000.00,100.00
68,F,child,0.00,10,arcadian,10000.00,100.00
68,M,child,0.00,10,atlantean,10000.00,100.00
68,M,child,0.00,10,hyperborean,10000.00,100.00
68,F,child,0.00,10,atlantean,10000.00,100.00
68,M,child,0.00,10,atlantean,10000.00,100.00
68,M,child,0.00,9,atlantean,10000.00,100.00
68,F,child,0.00,9,hyperborean,10000.00,100.00
68,M,child,0.00,9,atlantean,10000.00,100.00
68,F,child,0.00,9,hyperborean,10000.00,100.00
68,F,child,0.00,9,atlantean,10000.00,100.00
68,M,child,0.00,9,arcadian,10000.00,100.00
68,F,child,0.00,9,atlantean,10000.00,100.00
68,M,child,0.00,8,arcadian,10000.00,100.00
68,M,child,0.00,8,arcadian,10000.00,100.00
68,F,child,0.00,8,atlantean,10000.00,100.00
68,F,child,0.00,8,atlantean,10000.00,100.00
68,F,child,0.00,8,arcadian,10000.00,100.00
68,M,child,0.00,8,hyperborean,10000.00,100.00
68,M,child,0.00,8,arcadian,10000.00,100.00
68,M,child,0.00,7,arcadian,10000.00,100.00
68,M,child,0.00,7,hyperborean,10000.00,100.00
68,F,child,0.00,7,atlantean,10000.00,100.00
68,F,child,0.00,7,atlantean,10000.00,100.00
