year,sex,profession,income
55,F,civil servant,5322.88
55,M,unemployed,-25.35
55,M,civil servant,5229.98
55,F,unemployed,-26.49
55,M,fisher,4191.62
55,M,service provider,5215.82
55,M,farmer,1979.46
55,F,fisher,3890.49
55,F,craftsman,3709.84
55,F,farmer,1917.45
55,F,craftsman,4085.05
55,M,craftsman,4212.67
55,F,homemaker,-12.31
55,M,fisher,3663.51
55,F,civil servant,4971.77
55,M,craftsman,4102.88
55,M,fisher,3967.99
55,F,farmer,1841.34
55,M,fisher,3963.03
55,F,craftsman,3967.32
55,M,homemaker,0.64
55,M,service provider,5140.04
55,F,service provider,4862.80
55,M,homemaker,0.69
55,F,service provider,4697.68
55,M,homemaker,14.89
55,F,craftsman,3707.61
55,M,craftsman,3961.14
55,M,homemaker,14.12
55,M,homemaker,13.94
55,M,service provider,4698.62
55,F,homemaker,14.97
55,M,service provider,4730.63
55,M,fisher,3335.43
55,M,homemaker,26.09
55,M,craftsman,3692.90
55,M,farmer,1743.75
55,M,homemaker,24.25
55,F,homemaker,23.72
55,M,service provider,4633.35
55,F,homemaker,25.52
55,M,fisher,3340.92
55,M,homemaker,33.31
55,M,fisher,3384.81
55,F,farmer,1611.04
55,M,farmer,1721.87
55,F,service provider,4304.90
55,M,fisher,3532.76
55,M,service provider,4402.65
55,M,unemployed,40.98
55,F,civil servant,4331.32
55,M,fisher,3434.37
55,M,fisher,3365.46
55,F,homemaker,42.19
55,M,farmer,1646.98
55,M,farmer,1603.00
55,M,homemaker,48.06
55,M,fisher,3214.19
55,F,fisher,3396.55
55,M,craftsman,3265.06
55,M,civil servant,4238.00
55,X,craftsman,3088.96
55,F,farmer,1581.95
55,M,farmer,1562.63
55,F,craftsman,3235.05
55,M,fisher,3122.71
55,F,service provider,3874.13
55,F,civil servant,4035.76
55,M,fisher,3065.23
55,F,fisher,3035.53
55,M,unemployed,56.54
55,F,homemaker,61.84
55,M,farmer,1434.71
55,M,fisher,2935.21
55,F,service provider,3922.02
55,M,fisher,3151.20
55,M,craftsman,3062.97
55,F,homemaker,61.25
55,M,unemployed,62.21
55,M,homemaker,66.35
55,M,homemaker,69.43
55,F,craftsman,3141.17
55,M,farmer,1421.18
55,M,service provider,3820.47
55,M,farmer,1479.14
55,F,homemaker,66.47
55,M,unemployed,69.55
55,M,civil servant,3911.91
55,F,service provider,3520.06
55,M,civil servant,3773.53
55,M,service provider,3491.64
55,X,craftsman,2982.85
55,F,craftsman,3041.36
55,F,fisher,2879.73
55,M,farmer,1425.28
55,M,craftsman,3024.12
55,M,homemaker,78.09
55,F,homemaker,74.69
55,M,farmer,1334.85
55,F,homemaker,77.49
55,F,civil servant,3590.18
55,M,farmer,1363.05
55,F,homemaker,74.04
55,M,fisher,2817.52
55,M,civil servant,3478.50
55,F,unemployed,79.27
55,F,farmer,1363.69
55,M,civil servant,3397.56
55,M,farmer,1271.57
55,M,homemaker,82.29
55,F,civil servant,3443.23
55,M,service provider,3491.04
55,F,farmer,1333.07
55,M,farmer,1344.17
55,F,fisher,2538.75
55,F,homemaker,83.68
55,M,farmer,1290.69
55,M,civil servant,3176.96
55,M,homemaker,87.57
55,M,craftsman,2487.99
55,F,fisher,2616.72
55,F,homemaker,85.28
55,M,homemaker,87.72
55,F,homemaker,86.38
55,F,craftsman,2404.86
55,M,fisher,2382.70
55,M,homemaker,88.71
55,F,homemaker,85.64
55,F,fisher,2357.30
55,F,service provider,3047.00
55,F,homemaker,90.72
55,M,homemaker,88.07
55,M,farmer,1195.04
55,F,craftsman,2397.60
55,F,homemaker,92.29
55,F,homemaker,86.38
55,F,farmer,1142.46
55,F,farmer,1176.07
55,M,fisher,2302.22
55,F,civil servant,3100.78
55,M,unemployed,89.03
55,F,fisher,2292.17
55,M,homemaker,92.58
55,X,unemployed,90.31
55,X,service provider,2752.48
55,F,fisher,2226.78
55,F,craftsman,2360.85
55,M,craftsman,2237.56
55,F,fisher,2349.84
55,F,fisher,2165.76
55,F,fisher,2164.35
55,F,service provider,2785.12
55,F,craftsman,2196.74
55,F,craftsman,2264.69
55,M,homemaker,96.97
55,M,craftsman,2154.18
55,F,civil servant,2633.71
55,F,service provider,2825.99
55,M,fisher,2090.65
55,F,homemaker,98.75
55,M,service provider,2638.39
55,F,fisher,1993.46
55,F,fisher,2006.05
55,F,unemployed,95.75
55,F,unemployed,95.22
55,M,farmer,1021.85
55,M,farmer,1073.85
55,M,craftsman,2076.22
55,F,farmer,942.37
55,F,homemaker,92.90
55,F,craftsman,1911.26
55,F,farmer,945.79
55,M,fisher,1891.92
55,M,civil servant,2406.73
55,M,craftsman,1948.51
55,M,fisher,1896.46
55,F,child,0.00
55,M,child,0.00
55,F,child,0.00
55,M,child,0.00
55,F,child,0.00
55,F,child,0.00
55,F,child,0.00
55,F,child,0.00
55,X,child,0.00
55,M,child,0.00
55,M,child,0.00
55,M,child,0.00
55,F,child,0.00
55,F,child,0.00
55,F,child,0.00
55,F,child,0.00
55,F,child,0.00
55,F,child,0.00
55,F,child,0.00
55,F,child,0.00
55,F,child,0.00
55,M,child,0.00
55,F,child,0.00
55,F,child,0.00
55,M,child,0.00
55,F,child,0.00
55,M,child,0.00
55,M,child,0.00
55,M,child,0.00
55,M,child,0.00
55,M,child,0.00
55,F,child,0.00
55,F,child,0.00
55,M,child,0.00
55,F,child,0.00
55,F,child,0.00
55,F,child,0.00
55,M,child,0.00
55,M,child,0.00
55,M,child,0.00
55,F,child,0.00
55,M,child,0.00
55,F,child,0.00
55,F,child,0.00
55,F,child,0.00
55,F,child,0.00
55,F,child,0.00
55,M,child,0.00
55,M,child,0.00
55,F,child,0.00
55,F,child,0.00
55,M,child,0.00
55,M,child,0.00
55,M,child,0.00
55,M,child,0.00
55,M,child,0.00
55,F,child,0.00
55,M,child,0.00
55,F,child,0.00
55,M,child,0.00
55,F,child,0.00
55,F,child,0.00
55,F,child,0.00
55,M,child,0.00
55,M,child,0.00
55,F,child,0.00
55,M,child,0.00
55,M,child,0.00
55,F,child,0.00
55,F,child,0.00
55,M,child,0.00
55,M,child,0.00
55,M,child,0.00
55,F,child,0.00
55,M,child,0.00
55,M,child,0.00
55,M,child,0.00
55,F,child,0.00
55,F,child,0.00
55,F,child,0.00
55,F,child,0.00
55,M,child,0.00
55,F,child,0.00
55,F,child,0.00
55,M,child,0.00
55,F,child,0.00
55,F,child,0.00
55,M,child,0.00
55,M,child,0.00
55,M,child,0.00
55,X,child,0.00
55,F,child,0.00
55,F,child,0.00
55,F,child,0.00
55,F,child,0.00
55,M,child,0.00
55,M,child,0.00
55,M,child,0.00
55,X,child,0.00
55,F,child,0.00
55,F,child,0.00
55,F,child,0.00
55,F,child,0.00
55,M,child,0.00
55,M,child,0.00
55,F,child,0.00
55,X,child,0.00
55,F,child,0.00
55,M,child,0.00
55,M,child,0.00
55,F,child,0.00
55,M,child,0.00
55,F,child,0.00
55,M,child,0.00
55,M,child,0.00
55,F,child,0.00
55,M,child,0.00
55,F,child,0.00
55,F,child,0.00
55,F,child,0.00
55,F,child,0.00
55,M,child,0.00
55,F,child,0.00
55,F,child,0.00
55,F,child,0.00
55,F,child,0.00
55,M,child,0.00
55,F,child,0.00
55,F,child,0.00
55,M,child,0.00
55,F,child,0.00
55,F,child,0.00
55,M,child,0.00
55,M,child,0.00
55,M,child,0.00
55,F,child,0.00
55,M,child,0.00
55,M,child,0.00
55,F,child,0.00
55,F,child,0.00
55,M,child,0.00
55,F,child,0.00
55,M,child,0.00
55,M,child,0.00
55,M,child,0.00
55,M,child,0.00
55,M,child,0.00
55,F,child,0.00
55,F,child,0.00
56,M,fisher,2347.17
56,F,civil servant,8801.66
56,F,fisher,4959.03
56,M,craftsman,7977.50
56,M,retired,-1058.68
56,F,farmer,3624.07
56,F,homemaker,-482.38
56,M,retired,3568.84
56,F,fisher,3809.13
56,F,retired,2133.29
56,F,service provider,11685.29
56,F,retired,4041.33
56,F,service provider,10937.25
56,M,homemaker,-764.00
56,M,craftsman,4922.74
56,M,homemaker,-576.86
56,M,craftsman,8255.60
56,M,farmer,3869.96
56,M,farmer,3879.91
56,F,farmer,3565.43
56,M,craftsman,7132.27
56,F,retired,4189.49
56,F,retired,1277.41
56,X,homemaker,-462.37
56,M,fisher,4376.18
56,M,civil servant,10481.97
56,M,retired,-1285.74
56,F,craftsman,8302.59
56,F,civil servant,11048.21
56,M,retired,-996.39
56,F,retired,1249.31
56,F,craftsman,8658.40
56,M,retired,4611.42
56,F,retired,3755.24
56,M,retired,681.08
56,F,fisher,3706.06
56,F,craftsman,9194.42
56,X,retired,1580.64
56,F,homemaker,-568.15
56,M,fisher,4421.67
56,M,farmer,3365.29
56,M,retired,1049.19
56,F,craftsman,9006.96
56,F,retired,-1048.03
56,M,retired,-1034.37
56,M,retired,1468.26
56,X,retired,-909.84
56,M,homemaker,-587.34
56,M,fisher,3898.60
56,M,retired,4044.68
56,M,craftsman,6408.01
56,F,retired,1170.25
56,X,farmer,3910.51
56,X,craftsman,7777.98
56,F,homemaker,-506.51
56,X,farmer,3589.62
56,M,craftsman,7705.35
56,F,retired,2255.16
56,M,craftsman,8238.78
56,M,retired,4374.18
56,F,fisher,4966.71
56,F,retired,1137.19
56,M,farmer,3723.80
56,F,craftsman,7837.67
56,M,retired,3762.63
56,M,retired,2160.70
56,M,retired,1069.75
56,F,retired,2470.83
56,F,farmer,3540.25
56,M,fisher,4026.50
56,F,retired,2122.71
56,X,retired,2053.80
56,F,unemployed,-535.38
56,F,craftsman,7839.85
56,M,service provider,8371.81
56,M,homemaker,-505.74
56,M,retired,4269.19
56,F,retired,2355.11
56,F,service provider,9965.54
56,M,retired,1088.21
56,M,fisher,3913.35
56,M,retired,4256.38
56,F,fisher,4363.21
56,F,fisher,4643.47
56,M,retired,1119.33
56,F,farmer,3957.95
56,F,retired,3962.28
56,F,craftsman,8388.93
56,F,retired,4024.98
56,F,fisher,3861.37
56,F,homemaker,-769.55
56,M,retired,4687.77
56,M,homemaker,-466.74
56,M,retired,-1106.72
56,F,farmer,3405.38
56,F,retired,4126.67
56,M,civil servant,10244.62
56,M,homemaker,-796.01
56,F,retired,3754.45
56,M,homemaker,-674.68
56,F,craftsman,5757.50
56,M,civil servant,8432.47
56,M,service provider,8867.11
56,M,craftsman,6888.77
56,F,farmer,3291.97
56,F,homemaker,-415.77
56,M,craftsman,7174.25
56,F,homemaker,-380.72
56,M,farmer,2965.45
56,F,fisher,3602.02
56,M,civil servant,8196.23
56,F,homemaker,-344.71
56,F,craftsman,6855.29
56,M,service provider,8468.29
56,M,service provider,8275.42
56,M,homemaker,-332.17
56,F,civil servant,6442.17
56,M,farmer,2909.97
56,F,service provider,8001.09
56,F,farmer,2899.27
56,F,farmer,2838.23
56,M,craftsman,5989.68
56,X,craftsman,5700.68
56,F,farmer,2429.96
56,F,farmer,2657.14
56,F,civil servant,7143.41
56,M,craftsman,4424.56
56,M,craftsman,5855.89
56,M,service provider,7038.13
56,F,craftsman,5427.42
56,F,farmer,2679.77
56,F,fisher,2942.52
56,F,farmer,2667.52
56,M,farmer,2669.56
56,F,fisher,2810.72
56,M,farmer,2326.18
56,F,fisher,2710.54
56,M,homemaker,-145.99
56,F,unemployed,-142.73
56,F,service provider,6361.79
56,F,fisher,2785.36
56,M,farmer,2180.60
56,M,craftsman,4156.18
56,F,farmer,2500.46
56,M,craftsman,4915.35
56,M,service provider,6402.30
56,M,service provider,6048.58
56,F,fisher,2703.96
56,X,fisher,2694.28
56,M,craftsman,4736.80
56,F,service provider,5663.72
56,F,farmer,2324.05
56,M,farmer,2384.40
56,F,civil servant,6162.71
56,M,craftsman,4694.23
56,M,homemaker,-90.87
56,F,fisher,2536.35
56,F,homemaker,-74.67
56,M,fisher,2424.32
56,F,craftsman,4431.10
56,X,homemaker,-69.35
56,F,farmer,2237.86
56,F,service provider,6038.06
56,M,civil servant,5733.89
56,F,craftsman,4389.31
56,M,farmer,2165.55
56,F,fisher,2329.65
56,X,homemaker,-57.70
56,M,homemaker,-55.46
56,F,fisher,2363.12
56,F,unemployed,-57.56
56,M,service provider,5381.18
56,F,craftsman,4429.03
56,F,civil servant,5459.00
56,M,unemployed,-38.32
56,M,civil servant,5654.57
56,F,unemployed,-39.80
56,M,fisher,2313.27
56,M,service provider,5469.78
56,M,farmer,2067.17
56,F,fisher,2329.70
56,F,craftsman,3663.84
56,F,farmer,2031.43
56,F,craftsman,4184.29
56,M,craftsman,4361.80
56,F,homemaker,-23.88
56,M,fisher,2113.07
56,F,civil servant,5290.83
56,M,craftsman,4387.58
56,M,fisher,2326.84
56,F,farmer,2044.82
56,M,fisher,2138.14
56,F,craftsman,3972.40
56,M,homemaker,-10.37
56,M,service provider,5039.65
56,F,service provider,5108.93
56,M,homemaker,-10.25
56,F,service provider,5219.42
56,M,homemaker,4.39
56,F,craftsman,3925.93
56,M,craftsman,3945.19
56,M,homemaker,4.19
56,M,homemaker,3.97
56,M,service provider,5053.79
56,F,homemaker,4.04
56,M,service provider,4841.24
56,M,fisher,1760.35
56,M,homemaker,14.64
56,M,craftsman,3723.77
56,M,farmer,1853.56
56,M,homemaker,14.51
56,F,homemaker,15.40
56,M,service provider,4890.59
56,F,homemaker,15.11
56,M,fisher,1985.12
56,M,homemaker,23.03
56,M,fisher,2036.18
56,F,farmer,1887.77
56,M,farmer,1905.55
56,F,service provider,4433.85
56,M,fisher,1958.64
56,M,service provider,4575.82
56,M,unemployed,34.54
56,F,civil servant,4416.26
56,M,fisher,1966.36
56,M,fisher,1906.74
56,F,homemaker,32.79
56,M,farmer,1723.71
56,M,farmer,1737.29
56,M,homemaker,42.40
56,M,fisher,1868.77
56,F,fisher,1735.92
56,M,craftsman,3300.44
56,M,civil servant,4361.59
56,X,craftsman,3380.73
56,F,farmer,1689.64
56,M,farmer,1711.01
56,F,craftsman,3448.74
56,M,fisher,1814.10
56,F,service provider,4325.38
56,F,civil servant,4302.17
56,M,fisher,1838.23
56,F,fisher,1543.40
56,M,unemployed,46.66
56,F,homemaker,52.89
56,M,farmer,1715.23
56,M,fisher,1673.69
56,F,service provider,3959.34
56,M,fisher,1627.48
56,M,craftsman,3182.23
56,F,homemaker,54.72
56,M,unemployed,56.27
56,M,homemaker,61.17
56,M,homemaker,58.41
56,F,craftsman,3126.44
56,M,farmer,1551.94
56,M,service provider,3962.82
56,M,farmer,1519.59
56,F,homemaker,62.57
56,M,unemployed,59.37
56,M,civil servant,3894.18
56,F,service provider,3861.05
56,M,civil servant,3681.80
56,M,service provider,3747.45
56,X,craftsman,3098.22
56,F,craftsman,2965.02
56,F,fisher,1514.23
56,M,farmer,1615.35
56,M,craftsman,3052.57
56,M,homemaker,73.55
56,F,homemaker,71.76
56,M,farmer,1418.17
56,F,homemaker,69.00
56,F,civil servant,3550.96
56,M,farmer,1464.90
56,F,homemaker,68.98
56,M,fisher,1559.52
56,M,civil servant,3543.65
56,F,unemployed,75.22
56,F,farmer,1511.33
56,M,civil servant,3636.05
56,M,farmer,1421.02
56,M,homemaker,78.13
56,F,civil servant,3464.62
56,M,service provider,3599.23
56,F,farmer,1505.94
56,M,farmer,1447.33
56,F,fisher,1477.65
56,F,homemaker,79.07
56,M,farmer,1374.80
56,M,civil servant,3401.07
56,M,homemaker,76.16
56,M,craftsman,2753.41
56,F,fisher,1467.78
56,F,homemaker,77.10
56,M,homemaker,77.82
56,F,homemaker,76.42
56,F,craftsman,2584.47
56,M,fisher,1400.95
56,M,homemaker,80.34
56,F,homemaker,87.48
56,F,fisher,1401.19
56,F,service provider,3231.42
56,F,homemaker,87.34
56,M,homemaker,87.27
56,M,farmer,1344.25
56,F,craftsman,2555.87
56,F,homemaker,87.85
56,F,homemaker,86.72
56,F,farmer,1282.75
56,F,farmer,1290.14
56,M,fisher,1293.31
56,F,civil servant,3215.88
56,M,unemployed,83.76
56,F,fisher,1333.67
56,M,homemaker,84.99
56,X,unemployed,91.52
56,X,service provider,2976.87
56,F,fisher,1280.84
56,F,craftsman,2309.87
56,M,craftsman,2462.85
56,F,fisher,1240.41
56,F,fisher,1262.95
56,F,fisher,1230.22
56,F,service provider,2777.64
56,F,craftsman,2271.33
56,F,craftsman,2226.03
56,M,homemaker,93.42
56,M,craftsman,2296.28
56,F,civil servant,2835.30
56,F,service provider,2826.70
56,M,fisher,1130.59
56,F,homemaker,88.77
56,M,service provider,2586.89
56,F,fisher,1140.86
56,F,fisher,1116.30
56,F,unemployed,89.44
56,F,craftsman,2212.72
56,M,farmer,1160.36
56,M,farmer,1086.01
56,M,craftsman,2236.96
56,F,farmer,1092.06
56,F,homemaker,91.82
56,F,craftsman,2184.09
56,F,farmer,1045.91
56,M,fisher,1063.61
56,M,civil servant,2588.91
56,M,craftsman,2015.01
56,M,fisher,1127.76
56,F,fisher,1073.65
56,M,craftsman,1978.05
56,F,homemaker,93.29
56,M,homemaker,97.66
56,F,farmer,1035.15
56,F,civil servant,2456.99
56,F,farmer,1078.99
56,F,craftsman,2039.15
56,X,fisher,1039.08
56,M,child,0.00
56,M,child,0.00
56,M,child,0.00
56,F,child,0.00
56,F,child,0.00
56,F,child,0.00
56,F,child,0.00
56,F,child,0.00
56,F,child,0.00
56,F,child,0.00
56,F,child,0.00
56,F,child,0.00
56,M,child,0.00
56,F,child,0.00
56,F,child,0.00
56,M,child,0.00
56,F,child,0.00
56,M,child,0.00
56,M,child,0.00
56,M,child,0.00
56,M,child,0.00
56,M,child,0.00
56,F,child,0.00
56,F,child,0.00
56,M,child,0.00
56,F,child,0.00
56,F,child,0.00
56,F,child,0.00
56,M,child,0.00
56,M,child,0.00
56,M,child,0.00
56,F,child,0.00
56,M,child,0.00
56,F,child,0.00
56,F,child,0.00
56,F,child,0.00
56,F,child,0.00
56,F,child,0.00
56,M,child,0.00
56,M,child,0.00
56,F,child,0.00
56,F,child,0.00
56,M,child,0.00
56,M,child,0.00
56,M,child,0.00
56,M,child,0.00
56,M,child,0.00
56,F,child,0.00
56,M,child,0.00
56,F,child,0.00
56,M,child,0.00
56,F,child,0.00
56,F,child,0.00
56,F,child,0.00
56,M,child,0.00
56,M,child,0.00
56,F,child,0.00
56,M,child,0.00
56,M,child,0.00
56,F,child,0.00
56,F,child,0.00
56,M,child,0.00
56,M,child,0.00
56,M,child,0.00
56,F,child,0.00
56,M,child,0.00
56,M,child,0.00
56,M,child,0.00
56,F,child,0.00
56,F,child,0.00
56,F,child,0.00
56,F,child,0.00
56,M,child,0.00
56,F,child,0.00
56,F,child,0.00
56,M,child,0.00
56,F,child,0.00
56,F,child,0.00
56,M,child,0.00
56,M,child,0.00
56,M,child,0.00
56,X,child,0.00
56,F,child,0.00
56,F,child,0.00
56,F,child,0.00
56,F,child,0.00
56,M,child,0.00
56,M,child,0.00
56,M,child,0.00
56,X,child,0.00
56,F,child,0.00
56,F,child,0.00
56,F,child,0.00
56,F,child,0.00
56,M,child,0.00
56,M,child,0.00
56,F,child,0.00
56,X,child,0.00
56,F,child,0.00
56,M,child,0.00
56,M,child,0.00
56,F,child,0.00
56,M,child,0.00
56,F,child,0.00
56,M,child,0.00
56,M,child,0.00
56,F,child,0.00
56,M,child,0.00
56,F,child,0.00
56,F,child,0.00
56,F,child,0.00
56,F,child,0.00
56,M,child,0.00
56,F,child,0.00
56,F,child,0.00
56,F,child,0.00
56,F,child,0.00
56,M,child,0.00
56,F,child,0.00
56,F,child,0.00
56,M,child,0.00
56,F,child,0.00
56,F,child,0.00
56,M,child,0.00
56,M,child,0.00
56,M,child,0.00
56,F,child,0.00
56,M,child,0.00
56,M,child,0.00
56,F,child,0.00
56,F,child,0.00
56,M,child,0.00
56,F,child,0.00
56,M,child,0.00
56,M,child,0.00
56,M,child,0.00
56,M,child,0.00
56,M,child,0.00
56,F,child,0.00
56,F,child,0.00
56,F,child,0.00
56,M,child,0.00
56,F,child,0.00
56,F,child,0.00
56,M,child,0.00
56,M,child,0.00
56,X,child,0.00
57,M,fisher,2440.15
57,F,civil servant,9879.93
57,F,retired,2270.14
57,M,retired,2516.72
57,M,retired,-1078.67
57,F,retired,928.87
57,F,homemaker,-528.47
57,M,retired,3715.03
57,F,fisher,4101.10
57,F,retired,2269.48
57,F,retired,4178.53
57,F,retired,4218.25
57,F,retired,3841.56
57,M,retired,-796.88
57,M,craftsman,5267.07
57,M,retired,-680.28
57,M,retired,2977.52
57,M,retired,1045.74
57,M,retired,1030.23
57,F,retired,945.41
57,M,craftsman,7736.45
57,X,homemaker,-485.95
57,M,retired,1797.14
57,M,retired,3836.73
57,M,retired,-1366.78
57,F,retired,2986.71
57,F,retired,3867.78
57,M,retired,-1026.26
57,F,retired,1225.91
57,F,retired,2872.39
57,M,retired,4530.75
57,F,retired,3872.47
57,M,retired,710.01
57,F,fisher,3877.28
57,F,retired,3303.56
57,X,retired,1628.43
57,F,retired,-610.82
57,M,retired,1704.03
57,M,retired,839.46
57,F,retired,3128.79
57,F,retired,-1153.70
57,M,retired,-1167.47
57,M,retired,1594.85
57,X,retired,-1031.52
57,M,retired,-677.69
57,M,fisher,4077.34
57,M,retired,1309.01
57,F,retired,1168.47
57,X,retired,1146.68
57,X,retired,2724.75
57,F,homemaker,-580.63
57,X,retired,949.63
57,M,craftsman,8257.93
57,F,retired,2391.58
57,M,retired,2793.88
57,M,retired,4638.12
57,F,retired,2113.01
57,F,retired,1193.62
57,M,retired,1003.26
57,F,retired,2429.63
57,M,retired,4055.33
57,M,retired,2169.19
57,M,retired,1159.73
57,F,farmer,3343.53
57,M,fisher,4277.82
57,F,retired,2232.91
57,X,retired,2118.31
57,F,unemployed,-597.20
57,F,retired,2773.51
57,M,retired,1930.87
57,M,homemaker,-590.80
57,M,retired,4358.53
57,F,retired,2294.25
57,F,retired,3671.85
57,M,retired,1144.36
57,M,fisher,3893.21
57,M,retired,4576.52
57,F,retired,1748.52
57,F,retired,1868.27
57,M,retired,1170.47
57,F,retired,1081.59
57,F,retired,3130.03
57,F,retired,4109.70
57,F,fisher,4197.26
57,F,retired,-795.85
57,M,retired,5221.34
57,M,homemaker,-548.05
57,F,retired,882.38
57,F,retired,4255.13
57,M,retired,3762.72
57,M,retired,-813.88
57,F,retired,4076.97
57,M,retired,-734.85
57,F,craftsman,6299.95
57,M,civil servant,9490.21
57,M,service provider,9445.10
57,M,craftsman,7386.84
57,F,farmer,3052.42
57,F,homemaker,-447.26
57,M,craftsman,7583.65
57,F,homemaker,-406.10
57,M,farmer,3064.10
57,F,fisher,3939.56
57,M,civil servant,8748.79
57,F,homemaker,-403.74
57,F,craftsman,6719.41
57,M,service provider,8993.55
57,M,service provider,8192.20
57,M,homemaker,-360.44
57,F,civil servant,6993.02
57,M,farmer,2957.30
57,F,service provider,8240.39
57,F,farmer,2788.97
57,F,farmer,2674.22
57,M,craftsman,6381.32
57,X,craftsman,5983.64
57,F,farmer,2582.20
